[5.9317612e-05, 1.8158245e-05, 3.077291e-05, 7.4445156e-06, 0.00013025073, 1.8763403e-05, 2.8207249e-05, 9.9853532e-06, 4.8418711e-05;
  0.0027885637, 0.0021617117, 0.0021819547, 0.0016467101, 0.064615242, 0.0013494677, 0.0035935824, 0.0021773451, 0.0025785454;
  0.0010331374, 0.00080062984, 0.00059417036, 0.0012615862, 0.0014607308, 0.00033095264, 0.00040028867, 0.00043978583, 0.0012165557;
  0.00057151675, 0.00018378528, 0.00020736652, 0.00083539786, 0.001854623, 0.0012639692, 0.00063337258, 0.00065117824, 0.0014763166;
  0.00090006366, 0.00033712652, 0.00029368978, 0.00086412218, 0.0047965897, 0.001124691, 0.00044388894, 0.00063496828, 0.00068438466;
  0.061759897, 0.061989844, 0.0899643, 0.051024158, 0.1506938, 0.072175384, 0.069820598, 0.051072475, 0.081246547;
  0.0041800071, 0.0098609747, 0.0192926, 0.006902447, 0.023969594, 0.0034855416, 0.0032620553, 0.0015920585, 0.0020036204;
  0.039768185, 0.075182974, 0.051101964, 0.043903768, 0.083303854, 0.034524873, 0.10785595, 0.13331111, 0.044886433;
  0.0020319452, 0.00092782767, 0.00043970259, 0.00058732653, 0.001393389, 0.0006073023, 0.0015258291, 0.001555137, 0.0020891011;
  0, 0, 0, 0, 0, 0, 0, 0, 0;
  0, 0, 0, 0, 0, 0, 0, 0, 0;
  0.0088437572, 0.0023899772, 0.0012735408, 0.0018018316, 0.0029317178, 0.0016595954, 0.00027784175, 0.00053033006, 0.0083525851;
  0, 0, 0, 0, 0, 0, 0, 0, 0;
  0.0068728733, 0, 0, 0, 0.0012495918, 0, 8.0252525e-05, 2.6819051e-05, 0.0068728733;
  0.0044624256, 0, 0, 0, 0, 0, 0, 0, 0.0044624256;
  0.0039137099, 1.7953531e-05, 1.1490368e-05, 5.2098188e-05, 0.0018477432, 1.4679617e-05, 3.1894764e-05, 2.5741771e-05, 0.0039009727;
  9.9788995e-05, 9.4050076e-05, 0.00015458305, 0.00014083911, 0.00087474688, 0.00012612797, 0.00010340893, 0.00015254311, 0.00019846443;
  0.019124795, 0.0034349847, 0.0047747814, 0.0066114129, 0.069801696, 0.003981459, 0.0039325319, 0.0024801753, 0.02140715;
  0.02444854, 0.016980952, 0.019268297, 0.0097805457, 0.032395352, 0.014842242, 0.031440534, 0.014873564, 0.023572121;
  0.02125865, 0.03216286, 0.06371145, 0.032534868, 0.085411295, 0.010826338, 0.014255092, 0.019949652, 0.015789913;
  0.0015748426, 0.0018527273, 0.002433979, 0.0022845874, 0.018476926, 0.0028546266, 0.0056193592, 0.0010039296, 0.00053685234;
  0.11206704, 0.053617269, 0.10345745, 0.042759679, 0.095676959, 0.047018535, 0.03211318, 0.032558922, 0.11910857;
  0.0081342719, 0.0041325847, 0.0053298054, 0.0091148466, 0.072653607, 0.0073864283, 0.0097381147, 0.0051279631, 0.0086135194;
  0.0070607504, 0.0050353259, 0.0041797594, 0.011603141, 0.10095885, 0.0090088043, 0.0074037798, 0.0023831176, 0.0088118725;
  0, 0, 0, 0, 0, 0, 0, 0, 0;
  0.0042565325, 0.0023790875, 0.01339878, 0.00868065, 0.018963099, 0.0055324272, 0.0042008115, 0.0019765524, 0.0080965823;
  0.053441364, 0.030583851, 0.029114354, 0.01890393, 0.042900182, 0.027136169, 0.025028061, 0.017041838, 0.060166452;
  0.037823997, 0.02386393, 0.032354567, 0.012169958, 0.1853184, 0.015121945, 0.0099946652, 0.011500821, 0.034507141;
  0, 0, 0, 0, 0.046426535, 0, 0, 0, 0;
  0.032699309, 0.0013183433, 0.00086797541, 0.0047781486, 0.01124976, 0.0035809167, 0.0092107244, 0.0018081027, 0.024872091;
  0.0010113762, 0.0017175925, 0.0023174819, 0.0022732979, 0.014691399, 0.00095256016, 0.00089660397, 0.0010424515, 0.00095230812;
  0.0070825643, 0.0043852199, 0.0039871852, 0.0080486042, 0.067085899, 0.012844769, 0.012476388, 0.008911822, 0.012702032;
  0.0033643986, 0.0034612892, 0.0032926858, 0.0033407388, 0.0086807506, 0.0047889045, 0.0040746145, 0.0023982681, 0.0038607756;
  8.9306719e-05, 7.1221162e-05, 5.3873056e-05, 0.00010501221, 0.01268312, 0.0001343005, 0.00010917652, 0.0001779505, 9.2534174e-05;
  0.00016320172, 0.00011548013, 0.00020722917, 0.00012064281, 0.0003922598, 0.00014034403, 0.0001356799, 3.3033728e-05, 0.00016042226;
  0.06235332, 0.022676535, 0.027304301, 0.018512024, 0.083098419, 0.027265498, 0.055624943, 0.033065207, 0.058615882;
  0.0011755493, 0.0017106882, 0.0026443272, 0.0017581561, 0.0079548769, 0.0016541082, 0.0032877424, 0.0011726422, 0.00064911216;
  0.038491063, 0.056046382, 0.10102278, 0.045515597, 0.11855544, 0.039953459, 0.040959824, 0.051359527, 0.046909515;
  0.046918433, 0.016596666, 0.020208571, 0.019504832, 0.034138158, 0.0099016316, 0.006589035, 0.011529792, 0.024582421;
  0.034288615, 0.01700061, 0.017912596, 0.015758839, 0.081929781, 0.035189409, 0.01559265, 0.012573343, 0.042656429;
  0.057443883, 0.0070172111, 0.0068887323, 0.0055928724, 0.017232819, 0.005951826, 0.011252932, 0.0036328142, 0.060298998;
  0.013626331, 0.016886085, 0.021921625, 0.02487975, 0.1898081, 0.015084364, 0.017404491, 0.0065992898, 0.010342509;
  0.027801007, 0.022346918, 0.015665144, 0.0051392093, 0.013408848, 0.0037550584, 0.017738517, 0.0092865173, 0.031215092;
  0.040196177, 0.012741397, 0.028233705, 0.013120545, 0.091882102, 0.01625376, 0.063518807, 0.06946221, 0.028384618;
  0.0045500146, 0.0025214977, 0.013203003, 0.0078198146, 0.0098573295, 0.004287234, 0.0015035691, 0.00018375943, 0.0060569192;
  0.049520228, 0.027229225, 0.028329592, 0.023139888, 0.052597098, 0.031673647, 0.032972351, 0.029848188, 0.051874012;
  0.0010696603, 0.00074030657, 0.001335101, 0.0027937803, 0.0082589509, 0.001488552, 0.0014254872, 0.0014540997, 0.00084503123;
  0.0045913216, 0.0021432005, 0.0022565753, 0.0013731711, 0.010437804, 0.0016851886, 0.0018037353, 0.0016150541, 0.0033003315;
  0.012034347, 0.0013824583, 0.0035616737, 0.0033074697, 0.0043137106, 0.0022984399, 0.0029907867, 0.0021678261, 0.011412602;
  0.012237409, 0.014180022, 0.018335791, 0.0057701999, 0.021838922, 0.0077911937, 0.0042298418, 0.0052029998, 0.012864955;
  0.00011827479, 0.00021667045, 0.00011413669, 0.00034512888, 0.0031820133, 0.00053326302, 0.0002024662, 0.00037868341, 0.00035935343;
  0.051576633, 0.027348628, 0.042348173, 0.02352443, 0.063760228, 0.015931115, 0.031676162, 0.032767344, 0.046166241;
  0.018221579, 0.0099208783, 0.0089137247, 0.0093724094, 0.029024957, 0.0095636118, 0.010812901, 0.0044970168, 0.014456575;
  0.054168988, 0.011539185, 0.015238203, 0.0061216941, 0.028303262, 0.0097451033, 0.016893154, 0.0096104844, 0.065179184;
  0.043324057, 0.016946731, 0.019235488, 0.0063369786, 0.013332328, 0.008681627, 0.012037592, 0.0075540915, 0.032799594;
  0.03675317, 0.017575249, 0.019929316, 0.024233436, 0.13985746, 0.013790905, 0.02581588, 0.012248123, 0.032749783;
  0.087215804, 0.051482912, 0.045780756, 0.029798537, 0.044738088, 0.041793056, 0.090414837, 0.059640884, 0.075447351;
